id	book_id	sentence	heading
	3	早くできる方が明らかに有利だとなれば、必然的に、素人目にわかるような問題がなければよしとされることが増えるでしょう。	7
	3		7
	3	人の生死に関わるようなプロジェクトでは、もっと慎重な設計が行われることもあると思います。	7
	3	しかし、多くの場合、十分な設計はなされず、そのせいで消費者が苦しむことが増えます。	7
	3	購入した建物にあれこれ問題が起きるからです。	7
	3	でも、企業側は、ロボットさえ派遣してしまえば、安く簡単に修理、修復できるのでそれでよいと考えます。	7
	3	結局、建設コストの劇的な低下により品質が低下するという、直感に反した事態を招くことになっていますのです。	7
	3		7
	3	本書の読者は、この話を聞いても驚かないかもしれません。	7
	3	同じことはすでにソフトウェアの世界で起きているからです。	7
	3	私たちは、「コードを書くことは設計をすることである」ということ(機械的な作業などではなく、創造的な仕事なのだということ)を肝に銘じる必要があります。	7
	3	それをよく考えれば、ソフトウェア開発がなぜ今、危機に陥ってるのか、その理由がわかるでしょう。	7
	3	何より危機に陥っているのは設計です。	7
	3	作る人間の能力を超えるほどの高度な製品、複雑な設計が求められていて、しかも製品を早く市場に出せという圧力が強いような状況では、設計が不十分なまま製品が作られることがどうしても多くなるのです。	7
	3		7
	3	はたしてどうすればいいのでしょう。	7
	3	ヒントは、先に書いた建設業の世界にあるのではないか、と私は思います。	7
	3	建設の世界では「模型」を作りますが、これはソフトウェア開発における「自動テスト」にあたると考えます。	7
	3	多数の過酷なテストに耐えるものであると証明されない限り、設計が完了したとはみなされないようにするのです。	7
	3	テストをより有効なものにするためには、大規模システムの巨大な状態空間に圧倒されないような方法を考える必要がありますが、言語や設計手法の改善を図れば、きっと希望が見えてくるでしょう。	7
	3	決して忘れてはならないのは、優れた設計には優れた設計のできる「人間」が要る、ということです。	7
	3	そういう人間になるためには、技術の習得のため相当の努力が必要になります。	7
	3	コーディング能力も例外ではありません。	7
	3		7
	3		7
	3	コードレイアウトの重要性	5
	3	Steve Freeman	6
	3	もう何年も前のことですが、私は以前、COBOLを使ったシステム開発に関わっていたことがあります。	7
	3	そのシステムでは、十分な理由がない限りインデントを変更してはならない、という規則になっていました。	7
	3	誰かが余分なインデントを入れてしまったために、システムに以上が起きたということが以前あったためです。	7
	3	この規則は、適切なコードレイアウトにしないとコードの意味が誤解されやすい場合にも、例外なく守らなければならないことになっていました。	7
	3	その結果実際に誤解を招くことがよくあったので、私達は常に不安に苛まれ、慎重にコードを読んでいました。	7
	3	この規則はプログラマにとって大きな足かせになっていたし、それによるコストも大変なものだったろうと思います。	7
	3		7
	3	プログラマは仕事の時間を、実際にコードをタイプすることよりも、コードを探すことと読むことに費やしている、そんな調査結果もあるようです。	7
	3	修正すべき箇所はないか、あるとすればどこか、それを確認する時間のほうが長いということです。	7
	3	そこで私は何とかこの「探したり読んだり」の効率化を図りたいと考えました。	7
	3	私の考えた効率化作は次の3つです。	7
	3		7
	3	目立たない部分を作る: 人間は視覚的なパターンマッチングはとても得意です(サバンナでライオンの姿を見つけなくてはいけなかった過去の名残かもしれません)。	7
	3	そこで私は、コードの中でも、ドメインに直接関係のない部分(商用プログラミング言語のコードでは必ず発生する、いわゆる「偶発的複雑性」の部分)を、他の部分より目立たせないようにするという方法を考えました。	7
	3	そういう部分の書き方のパターンをみな同じにすることにしたのです。	7
	3	同じように書かれている部分が続くと、それはまるで「背景」のように見えます。	7
	3	見た目が似ているコードは動きも似ているという原則が徹底されていれば、違いをすぐに見つけることが出来ます。	7
	3	人間の視覚は、他と違っている場所をすぐに見つけられるようにできているからです。	7
	3	私は、1つのクラス、1つのコンパイル単位の中での構成要素、つまり、定数、フィード、パブリックメソッド、プライベートメソッドなどをどうレイアウトするかを定めた規則を設け、それを常に守るようにしています。	7
	3		7
	3	レイアウトに語らせる: コードを構成する各部分には、それがどんなもので、どんな役割を持っているかがすぐに分かるような名前をつけるべき、私達はそう教えられてきました。	7
	3	でも大事なのは名前だけではありません。	7
	3	見てすぐわかるコードを書くためにはレイアウトも重要です。	7
	3	そのためにまずすべきことは、フォーマッタを使用することについて、開発チームのメンバーの同意を得て、各構成要素のフォーマットのルールを決め、それが自動的に守られるようにすることです。	7
	3	そして、細かい部分はコーディング中に各自が手で調整することにします。	7
	3	まれに意見の不一致が見られることもありますが、各自の意見の不一致は、すぐに「手で調整」方式に収束するはずです。	7
	3	フォーマッタは人間の意図を含んではくれません(以前、私は実際にフォーマッタを書いたことがありますが、本当にそうです)。	7
	3	重要な事は、コードの(要素としての)改行、および、(インデント等による)グルーピングは、言語の構文を満たすだけでなく、何らかの意図を表している必要があるということです(私は自動コードフォーマッタに頼りすぎるきらいがありましたが、Kevin MacGuireがその呪縛から解き放ってくれました)。	7
	3		7
	3	コンパクトにまとめる： 画面に1度に表示できるものが多くなれば、スクロール量やファイルの切り替えが少なくて済みます。	7
	3	つまり「コンテキストが分断される」ことが減るわけです。	7
	3	頭のなかに保持しておかねばならない情報も減ります。	7
	3	長いコメントを入れたり、ホワイトスペースを多く入れたりすることは、名前に8文字の制限があった時代、ラインプリンタの時代には意味がありました。	7
	3	ですが、今やシンタックスハイライトやクロスリンクなどの機能が使えるIDEの時代です。	7
	3	つまりディスプレイの制約の方が大きいのです。	7
	3	できるだけ多くの要素を一度に見渡せた方が、コードは理解しやすくなります。	7
	3	別の言い方をするなら、レイアウトはコードの理解を助けるために行うべきで、コードの理解を助けること以上は求めてはいないということです。	7
	3		7
	3	以前プログラムにあまり詳しくない友人から「コンピュータのプログラムは詩みたいに見える」と言われたことがあります。	7
	3	ほんとうに素晴らしいコードを見た時は、私も同じように感じたことがありました。	7
	3	書かれた文字が全て何かしらの目的を持っていて、しかも見るだけでその目的がどういうものなのかすぐに分かる、そんなコードでした。	7
	3	ただ、プログラムを書く作業には詩を書くようなロマンティックなイメージはないので、それが残念ですね。	7
	3		7
	3		7
	3	コードレビュー	5
	3	Mattias Karlsson	6
	3	コードレビューは一般的に「実施すべきもの」とされています。	7
	3	なぜでしょうか。	7
	3	コードの質を上げ、欠陥を減らすためでしょう。	7
	3	しかし、目的はそれだけとは限りません。	7
	3		7
	3	プログラマの中には、コードレビューを毛嫌いする人が多くいます。	7
	3	おそらく過去に、コードレビューでなにか嫌な経験をしたことがあるのでしょう。	7
	3	全コードが社会規定のレビューを担当するのはだいたいアーキテクトやリードデベロッパです。	7
	3	「アーキテクトがすべてをレビューする」というプラクティスです。	7
	3	そうすることが企業の「ソフトウェア開発工程マニュアル」などで規定されていれば、プログラマはその規定にしたがう他ありません。	7
	3		7
	3	そのような厳しく堅苦しいレビューが必要な企業も中にはあります。	7
	3	しかし、大半の企業ではそうではありません。	7
	3	どうしても非生産的になってしまうからです。	7
	3	この種のレビューを実施すると、レビューを受けている側は、まるで自分が軍法会議にでもかけられているように感じます。	7
	3	またレビュー担当者はコードを読むための時間を確保しなくてはならず、しかも対象システムの知識を細部に至るまで常に最新の状態に保つことを強いられます。	7
	3	レビューが工程の中でボトルネックとなってしまい、やがてプロセスそのものが瓦解(かがい)してしまうことにもなりかねません。	7
	3		7
	3	コードレビューの目的は、ただコードの誤りを修正するだけではありません。	7
	3	重要なのは、チーム全員に同じ知識を共有させること、またコーディングにおいて全員が守るべきガイドラインを確立することです。	7
	3	自分の書いたコードを他のプログラマと共有することで「コードの共同所有(collective code ownership)」が可能になります。	7
	3	レビュー実施にあたっては、担当者をチームのメンバーから無作為に選び、他のメンバーの協力も得て順にコードを確認していく、という方法を採るといいでしょう。	7
	3	レビュー担当者は単に誤りを探すのではなく、個々のコードについて学び、理解することを心がけましょう。	7
	3		7
	3	レビューにおいては、みんな友好的な態度をとるべきです。	7
	3	コードについて何か意見を述べるときは建設的であるように心がけ、辛辣(しんらつ)な批判は絶対に避けましょう。	7
	3	また組織内での上下関係がレビュー結果に影響することがないよう、個々のレビュー担当者の役割、権限は予め明確に決めておきます。	7
	3	たとえば、ドキュメント担当、例外担当、機能担当といった具合に担当範囲を分けるのがいいでしょう。	7
	3	これは1人あたりの負担を減らすことにもつながります。	7
	3		7
	3	コードレビューは曜日を決めて毎週実施するといいと思います。	7
	3	その曜日には、2時間ほどかけてレビューミーティングをするのですが、レビューの対象者となる人はミーティングごとに順に変えていきます。	7
	3	一巡したらまた最初から、ということにすればいいでしょう。	7
	3		7
	3	レビュー担当者の役割もミーティングごとに毎回変えるべきです。	7
	3	チームのなかに新人がいるときは、その人も是非、レビューに参加してもらいます。	7
	3	新人には経験はありませんが、大学を卒業して日が浅い分、まだ学んだことがかなり記憶に残っているでしょう。	7
	3	その知識の御蔭で違った視点が得られる場合もあります。	7
	3	もちろん、経験と知識の抱負な人にレビューに加わってもらうべきなのは言うまでもありません。	7
	3	彼らは、誤りの混入しやすいコードをいち早く、しかも正確に見つけることができます。	7
	3	さらに、コードレビューの進行をスムーズにするためには、コーディングが常に一定のルールに従って行われる体制作りも大切でしょう。	7
	3	ルールが守られているかどうかは、コーディング中にツールで自動チェックされるようにしておきます。	7
	3	その体制ができていれば、コードレビューでフォーマットについて議論する必要はなくなります。	7
	3		7
	3	おそらくコードレビューを成功させるために最も有効な方法は、レビューを楽しいものにすることです。	7
	3	レビューで最も大事なのは人です。	7
	3	もしレビューが辛く退屈なものだったとしたら、誰も進んでレビューに参加する気にはならないはずです。	7
	3	できるだけ砕けた雰囲気になるよう心がけ、主目的をメンバー内で知識を共有することに置くようにするといいでしょう。	7
	3	厳しい言葉の飛び交うレビューより、昼食やお菓子を食べながらのレビューのほうがいいと思います。	7
	3		7
	3		7
	3	コードの論理的検証	5
	3	Yechiel Kimchi	6
	3	ソフトウェアに誤りがないことを論理的に検証するための「形式的証明(formal proof)」という手法があります。	7
	3	しかし形式的証明を手作業でやろうとすると、コードそのものを書くより手間がかかり、しかもその際にミスが起きる恐れもあります。	7
	3	自動ツールが使えればそのほうが望ましいのは確かですが、いつもそれが可能とは限りません。	7
	3	ここは間を取って、半形式的証明とでも呼べる方法をお話ししましょう。	7
	3		7
	3	まずすべきことは、対象となるコードを全て短いセクション(1行、ファンクションコール1つだけのブロックから10行くらいのブロックまで)に分割することです。	7
	3	そうして短く切った上で、個々のセクションが正しいかどうかをチーム内で話し合うのです。	7
	3	その場合、どのセクションについても、メンバーの中で最も懐疑的な態度の人が正しいと納得すれば、一応「正しい」とみなしていいでしょう。	7
	3		7
	3	コードをセクションに分ける際には、まずセクションの終端までの間で、プログラムのステート(プログラムカウンタや、すべての「生きた」オブジェクトの持つ値)が、簡単に説明できるようになっていることが重要です。	7
	3	また、セクションの中での機能(状態変化)は1つのタスク(仕事)に絞りこまれていて、これも簡単に説明できることが大切です。	7
	3	このガイドラインを守ると、検証が容易になり、関数の事前条件や事後条件、ループやクラス(のインスタンス)の普遍条件(invariant)といった概念の意味を統一することにもつながります。	7
	3	これも、もちろん検証を容易にすることに役立つわけですが、セクションに変更を加える際に、他への影響を考えずに済むという意味でも、絶対に必要なことと言えます。	7
	3		7
	3	よく知られていて、一般的に良いとされている(しかし実際にはあまり実践されていない)コーディングプラクティスの多くは、コードの論理的検証を容易にする上でもやはり役立ちます。	7
	3	これは逆に言えば、論理的検証を楽にしようと努力するだけで、コードのスタイルや構造の改善につながるということです。	7
	3	実践すべきコーディングプラクティスの例を次にあげておきます。	7
	3	当然のことながら、こうしたプラクティスが守られているか否かは、多くの場合、静的コード解析によって自動的にチェックできます。	7
	3		7
	3	コード正しさを論理的に検証すると同時に、コードの内容についても検証をし、チーム内で話し合うようにすれば、より理解を深めるのに役立ちます。	7
	3	自分が理解したことを互いに伝え合えば、全員にとって利益になるでしょう。	7
	3		7
	3		7
	3	コメントについてのコメント	5
	3	Cal Evans	6
	3	私が大学に入ったばかりの頃の話です。	7
	3	プログラミングの授業の1時間目、先生からBASICのコーディングシートが2枚配られ、黒板には「ボウリングのスコアを10個入力し、平均を求めるプログラムを書け」という指示が書かれました。	7
	3	それだけ書くと先生は教室を出て行ってしまいました。	7
	3	そんなに難しい課題ではありません。	7
	3	最終的にどんなコードを書いたかは忘れましたが、FOR/NEXTループを使って書いて、全部で15行あるかないかだったと思います。	7
	3	若い人は「コーディングシート」と言われてもわからないかもしれません。	7
	3	昔は、まずコードを紙に手で書いてからコンピュータに入力していたのです。	7
	3	1回に入力できる量は70行くらいに制限されていました。	7
	3	その時は、どうしてシートを2枚渡されたのかわからずに戸惑ったのを覚えています。	7
	3	よくわからないので、1枚目に下書きをして、2枚目に清書をすることにしました(私は字が恐ろしく汚いのです)。	7
	3	きれいにかけているということで少しは評価があがるかな、と期待もしていました。	7
	3		7
	3	次の授業のはじめに課題が返ってきたのですが、見て驚きました。	7
	3	合格点ぎりぎりの評価だったのです(後から思うと、それは私の大学生活を暗示していたのかもしれません)。	7
	3	そして、私がせっかくきれいに書いたコードの上には、こう走り書きしてありました。	7
	3	「コメントは入れないのですか?」。	7
	3	そのコードがどういうもので、どういう目的で書いたものなのかは、もちろん先生と私にはよくわかっていました。	7
	3	しかし、その2人だけがわかればいい、というものではなかったのです。	7
	3	その課題で私が学んだのは「コードは、次に見る人がすぐに理解できるように書く」ということでした。	7
	3	これは今後も決して忘れることはないでしょう。	7
	3		7
	3	コメントは悪ではありません。	7
	3	有効なものです。	7
	3	そして分岐やループなどと同様、プログラミングには必須の要素と言えます。	7
	3	ある程度以上新しいプログラミング言語には、一定の形式で書かれたコメントを基に自動的にAPIドキュメントを生成するツール(例：javadoc)などが用意されています。	7
	3	まずはじめにこういうツールを利用するのが良いでしょう。	7
	3	しかし、それだけではまだ十分とはいえません。	7
	3	プログラムのコードには「このコードはどういう目的で書かれたものか」のせつめいをするコメントを入れるべきなのです。	7
	3	「書くのに苦労したコードは、読むのにも苦労する」という格言がありますが、読むのに苦労するようなコードをコメントもつけずに放置すれば、顧客にも、自分の働く会社にも、同僚にも、そして将来の自分にも害を及ぼす事になります。	7
	3		7
	3	ただし、コメントは多く入れればいいというものではありません。	7
	3	コメントを入れるのは、あくまでコードをわかりやすくするためです。	7
	3	コメントを入れたことで帰ってコードがわかりにくくなっては意味が無いのです。	7
	3	必要にして十分な量のコメントを、適切な場所に入れること。	7
	3	「このコードで何がしたいのか」を読む人にわかってもらうこと、それが大事です。	7
	3	まずヘッダコメントには「プログラマがコード本体をまったく読まなくても利用することはできる」というくらいの情報を盛り込みます。	7
	3	そしてインラインコメントには、自分の次にコードを見て修正や拡張をする人の助けとなるような情報を適宜(てきぎ)盛り込みましょう。	7
	3		7
	3	随分前ですが、こんなことがありました。	7
	3	その時、私は上の人間に腹を立てていました。	7
	3	あるコードに関して彼らが採用を決めた設計がどうしても良いと思えなかったからです。	7
	3	若いプログラマにはありがちなことです。	7
	3	その設計を使用せよ、ということはメールで指示されたのですが、怒りのあまり、私はそのメールの文面をコードのヘッダコメントにコピー&ペーストしてしまいました。	7
	3	そして後になって、そのコードをコミット後にレビューするのは、まさにメールを送ってきた上司である、ということがわかったのです。	7
	3	そのとき初めて、CLM(Career-Limiting Move：出世の妨げとなるような行動)という言葉の意味が実感を伴って理解できたのでした。	7
	3		7
	3		7
	3	コードに書けないことのみをコメントにする	5
	3	Kevlin Henney	6
	3	「理論と実践は違う」とよく言われますが、その逃いは、自分で何かを実践してみると本当によくわかります。	7
	3	これは、コードにつけるコメントについても当てはまることです。	7
	3	コードにコメントをつけるのは、理論的には良いこととされています。	7
	3	「これはどういう処理をするコードなのか」をコメントで詳しく説明するのは、良いこと、役に収つこととされているのです。	7
	3	しかし実際には、コメントを入れたことがかえって害になる場合もよくあるのです。	7
	3	世の中には「文章術」というものがありますが、コメントにも良いコメントを書くための文章術があるのです。	7
	3	中でも特に大事なのは、コメントに「書かなくてよいこと」を見極める技術でしょう。	7
	3		7
	3	文法的に誤ったコードを書けば、コンパイラやインタープリタ等のツールがエラーを発生させ、それを知らせてくれます。	7
	3	またコードに機能的な問題があれば、レビューや静的分析で発見されることもあるし、製品になってユーザが日々使う中で発見されることもあります。	7
	3	しかし、コメントはどうでしょうか。	7
	3	「プログラム書法」という本の中で、著者ののLernighanとPlaugerは「たとえコメントを入れても、それが不適切なものであれば価値はゼロ(あるいはマイナス)である」と述べています。	7
	3	そして、そうした不適切なコメントは不適切なコードとは違い、修正されたり削除されたりすることは少なく、コードベースにいつまでも残ってしまうことが多いのです。	7
	3	不適切なコメントが残っていれば、誰かがコードを見る度に集中力が削がれたり、誤った情報を与えてしまうことさえあります。	7
	3	ほんのわずかでも、絶えず、プログラマにとって思考の妨げとなってしまうわけです。	7
	3		7
	3	書いていることが技術的に誤っているわけではないが、コードに何か価値を加えるわけでもない、そういうコメントは、一種の「ノイズ」とみなすことができます。	7
	3	コードに書かれていることをただオウム返しにするだけで、何の情報もつけ加えていないコメントはノイズでしょう。	7
	3	プログラミング言語で一度書いたことを、もう一度自然言語で言ったからといって、正しさが増すなどということはありません。	7
	3	コメントの部分は、実行されるわけではないので、ノイズのようなコメントは、コードを読む時にも実行する時にも、まったく役に立たないわけです。	7
	3	また、コメントの内容は、あっという間に陳腐化する、という点、にも注意が必要です。	7
	3	たとえば、コートがとのバージョンなのかを知らせるコメントや、「どのバージョンでどういう修正を加えたか」という属鹿を入れてコメントアウトされたコードなどがよくありますが、そのような情報はバージョン管理システムを使えば(るかに合理的に)得ることができます。	7
	3		7
	3	ノイズのようなコメント、情報の誤ったコメントがコードベースに大量にあると、やがてプログラマはコメントのすべてを無視するようになります。	7
	3	ただ読み飛ばすという人もいれば、コメントが画面から消えるよう対策を講じる人もいます。	7
	3	プログラマという人種は皆、問題を回避することに長けています。	7
	3	自分にとって害になり得るものの存在を察知すれば、すぐにそれを避ける方法を見つけ出します。	7
	3	コメントの部分を「折り畳める」よ うにしたり、あるいはコメント部分の色を背景と同じにして見えなくしてしまうこともできます。	7
	3	コメントをフィルタリングするスクリプトを書く人もいるでしょう。	7
	3	しかし、プログラマのせっかくの能力をそんなことに使うのは無駄です。	7
	3	それに中には本当に価値のある、重要なコメントもあるはずなので、それを見逃すのは問題です。	7
	3	こういう問題を防ぐには、コメントを通常のコードとまったく同じように考えて扱うことが重要になってきます。	7
	3	すべてのコメントを読む人にとって価値のあるものにし、そうでないものは即座に削除するか書き直すべきであるということです。	7
	3		7
	3	「読む人にとって価値がある」とは具体的にはどういう意味でしょうか。	7
	3	それは、コードには書いていないことや、コードには書けないことが書いである、ということです。	7
	3	本来コードを見ればわかるはずのことをコメントに書かなくてはならないのは、コードの構造や書き方を見直す必要があるということです。	7
	3	メソッドやクラスの名前がわかりにくいからコメントを書くというのなら、名前を変えてしまった方がいいでしょう。	7
	3	関数が長くて分かりにくいせいでコメントが要るのなら、関数を小さく分割して、どういう関数かがすぐに分かる名前を個々につける方がいいでしょう。	7
	3	コード自身にできる限り「語らせる」ようにするのです。	7
	3	どうしてもコードに語らせることが不可能な時に、語らせたかったものとコードとのギャップこそコメントに書くのです。	7
	3	コードに「書いていないこと」ではなく、コードに「書けないこと」のみをコメントにするのです。	7
	3		7
	3		7
	3	学び続ける姿勢	5
	3	Clint Shank	6
	3	いま私たちは実に面白い時代に生きています。	7
	3	ソフトウェア開発を仕事にする人は世界中に存在しています。	7
	3	自分と同じくらいの能力を持った人は、どこにでも、いくらでもいる、そう実感することも多いのではないでしょうか。	7
	3	そういう状況で自分の市場競争力を維持するためには、「学び続ける姿勢」がとても重要です。	7
	3	学ぶことを止めれば、早晩、恐竜のように滅びてしまうことになるでしょう。	7
	3	ずっと同じ仕事にしがみついていると、いずれ必要とされなくなる日が来ます。	7
	3	自分の仕事が、よりコストの安い誰かにアウトソースされることもありえます。	7
	3		7
	3	学び続ける、と言うのは簡単ですが、具体的にはどうすればいいのでしょうか。	7
	3	社員のスキルセット拡大のために費用を負担してトレーニングを受けさせてくれる気前のいい会社もありますが、社員のトレーニングのためにわざわざ時間やお金を使うことは一切しない、という会社も多いでしょう。	7
	3	やはり会社は当てにせず、自らのカで学んでいくのだ、と思っていた方が確かでしょう。	7
	3	学び、続ける姿勢を保つための手段をあげておきましょう。	7
	3	インターネットを利用すれば無料で済むものも多いです。	7
	3		7
	3	映画「マトリックス」のネオのように、必要な情報があれば即時に脳にダウンロードするような能力が私たちにもあればいいのですが、あいにくそんな能力はありません。	7
	3	時間をかけ、努力して学ぶしかないのです。	7
	3	とはいえ、起きている時間のすべてを学ぶことに向けることは不可能だしそんな必要はありません。	7
	3	そのほんの一部でも、たとえば週に1回1時問でも、何もしないよりはずっと良いでしょう。	7
	3	人間には日々の業務とは関係ないことをする時があってもいいし、むしろそうあるべきでしょう。	7
	3		7
	3	技術はすごい速さで変化していきます。	7
	3	学ばなければ置いていかれるのは確実です。	7
	3		7
	3		7
	3	誰にとっての「利便性」か	5
	3	Gregor Hohpe	6
	3	優れたAPI の設計の重要性、そして難しさについては、これまで多くのことが語られてきました。	7
	3	最初から適切なAPIを作ることは難しく、しかし後からAPIに変更を加えることはもっと難しい。	7
	3	まるで子育てのような難しさ、と言っていいでしょう。	7
	3	経験を積んだプログラマならほぼ皆知っていることでしょうが、優れたAPIとは、まず抽象度がどこをとっても一様であり、その上で、整合性、対称性を備えているものです。	7
	3	優れたAPIはプログラミング言語のボキャブラリーを充実させ、言語に豊かな表現力を与えるものでもあります。	7
	3	しかし、そうした原則を十分に意識していたとしても、適切なAPIができるとは限りません。	7
	3	甘い物は身体に必要だが食べ過ぎると成長によくない、というのと同様に、原則にとらわれすぎるとかえって悪い結果を招くことがあるのです。	7
	3		7
	3	こう書いただけだと暖昧でよくわからないと思いますので、具体例をあげることにしましょう。	7
	3	以下の3つは、どれもAPIを設計する人が実際の作業時に言いそうなことです。	7
	3	そして、どの意見も「その方が利便性が高い」という理由で正当化されやすいのです。	7
	3		7
	3	どれも善意から出た意見なのは確かです。	7
	3	しかし、こういう意見に従ってAPIを作ると困ったことが起こります。	7
	3	それは、「APIを使用したコードが非常に読みにくくなってしまう」ということです。	7
	3	たとえば、メソッド呼び出しのコードがこんなふうになります。	7
	3		7
	3	このコードが何を意味するのか、APIの内部の実装を知らない人にはおそらくわからないはずです。	7
	3	ドキュメントを調べて何とか判ればまだ良い方でしょう。	7
	3	このメソッドは、たしかに利便性を考えて設計されているのですが、それはメソッドを「実装する側にとっての利便性」であり、決して「呼び出す側にとっての利便性」ではないのです。	7
	3	「することはほとんど同じなのに、2種類の呼び出しを使うのは不便ではないか」というのは、要するに呼び出すす側にとって不便というのではなく、コードを書く自分が、内容のほとんど同じメソッドを2つ書くのが「面倒」という意味なのです。	7
	3	冗長で、不整合で、美しくないものを作りたくない、という意図は、基本的に間違っていません。	7
	3	しかし落ち着いてより深く考えるならば、それらの対偶にあるのは効率的、整合性、美しさです。	7
	3	必ずしも「利便性」ではありません。	7
	3	APIを作るというのは、複雑な処理を隠蔽するということです。	7
	3	これは正確には、APIを作る側が、複雑な処理を隠すために面倒な作業を引き受けなくてはならないということです。	7
	3	そうしなくては優れたAPIなどできません。	7
	3	作る側にとってみれば、考え抜かれたメソッドをいくつも書くよりも、大きなメソッドを1つ書く方が「使利」です。	7
	3	しかしそれは使う側にとって「便利」でしょうか?。	7
	3		7
	3	すばやくデプロイ、こまめにデプロイ	5
	3	Steve Berczuk	6
	3	インストールやデプロイに関わる作業というものはどうしても後回しにされ、プロジェクトの終了間際になってから始めることになりがちです。	7
	3	インストールツールを書く作業を丸投げされたリリースマネージャが、その作業を「必要悪」として考えている、などということも珍しくありません。	7
	3	レビューやデモで、デプロイやインストールが一応正しくできていることを確認はするのですが、そのための環境が単なる「間に合わせ」で、適切なものでないことも多いのです。	7
	3	これでは、チームのメンパーは、デプロイのプロセスやデフロイ先の環境などに関してまったく学ぶことができませんし、改善したいときには手遅れということになってしまうでしょう。	7
	3		7
	3	インストール/デプロイ作業こそが、顧客がはじめて製品に触れる機会です。	7
	3	この作中自体は簡単なものかもしれませんが、信頼できる(少なくともデバッグしやすい)本番環境を作り上げるための第一歩です。	7
	3	顧客が実際に使うのはデプロイされたソフトウェアです。	7
	3	デプロイの際にアプリケーションが正しく設定できなければ、顧客は本格的に使い始める前に、製品に対して疑いを持ってしまうでしょう。	7
	3		7
	3	プロジェクトの最初の段階からインストールプロセスに関する作業を始めていれば、十分な時間を確保し、製品の開発サイクルに連動してプロセスを進化させていくこともできるでしょう。	7
	3	アプリケーションのコードを、あらかじめインストールやデプロイが簡単にできるよう考えて書くこともできます。	7
	3	クリーンな環境でインストールやデプロイのプロセスを定期的に走らせテストしていれば、コードが開発環境やテスト環境に依存したものになるのを防ぐこともできます。	7
	3		7
	3	デプロイ関連の作業を後回しにすると、コードが開発環境やテスト環境に依存したものになりやすくなります。	7
	3	それを回避するための対策を講じることは容易ではなく、大変な労力が必要になってしまいます。	7
	3	こう言うと「IDE を利用すればよいのでは」と考える人もいるでしょう。	7
	3	確かにIDEを使えば環境を自在に扱うことができるため、デプロイ作業が少しは楽になるかもしれません。	7
	3	しかし、いずれにしろトレードオフはあるので、それが具体的にどんなものかを早めに知っておくに越したことはないでしょう。	7
	3		7
	3	プロジェクトの初期には「デプロイができる」ということよりも、開発者のコンピュータ上でアプリケーションが動作する(一応、正しく動作しているように見える)ことの方に価値が置かれがちです。	7
	3	しかし当然のことながら、ターゲット環境でのデモができるようになってはじめて、ソフトウェアはビジネス上の価値を持ちます。	7
	3	「開発者のコンピュータで一応動作する」という状態から、「デモが可能である」という状態にするまでには、相当な作業が必要になるのです。	7
	3	それなりの理由があってデプロイ作業を後回しにしているのかもしれませんが、よほどの理由でない限り、ともかくデプロイ作業を早い段階から始めるべきでしょう。	7
	3	その方がコストが少なくて済みます。	7
	3	「作業が複雑すぎる」あるいは「不定要素が多すぎる」という場合には、アプリケーションコードを書くときと同じことをすれば良いのです。	7
	3	つまり、デプロイ作業の実験、評価、リファクタリングを必要なだけ行うのです。	7
	3		7
	3	インストールやデプロイのプロセスは、顧客やプロフェッショナルサービスチームの生産性に大きく影響します。	7
	3	早い段階からプロセスのテストやリファクタリングに取り組み、プロジェクトの進行と連動して作業を進めていくべきです。	7
	3	私たちプログラマはコードのテストとリファクタリングを常に行いますが、インストールやデプロイのプロセス自体もその例外ではないのです。	7
	3		7
	3		7
	3	技術的例外とビジネス例外を明確に区別する	5
	3	Dan Bergh Johnsson	6
	3	プログラムの実行時に起きる問題には、大きく分けて2つの原因があります。	7
	3	1つは技術的な原因です。	7
	3	これは、発生するとアプリケーションの実行そのものが続けられなくなるような問題のことです。	7
	3	もう1つの原因はビジネスロジックで、これは簡単に言えば、ユーザがアプリケーションの使い方を誤らせないために(わざと)発生させる問題です。	7
	3	「モダンな」プログラミング言語、LISP、Java、Smalltalk、C#などは、この2種類の問題の発生を通知するために「例外(Exception)」を使用します。	7
	3	しかし、2種類の問題は本質的に大きく異なるものなので、混同しないように常に注意する必要があります。	7
	3	両者を同じ例外階層構造を使って表現することは混乱の元になりますし、ましてや同じ例外クラスで表現するのはもってのほかです。	7
	3		7
	3	プログラムのコードに誤りがあると、解決が難しい「技術的な問題」が発生することがあります。	7
	3	たとえば、要素が17個しかない配列の83番目の要素にアクセスするようなコードがあると、プログラムは間違いなくまともに動かず、例外が発生するでしょう。	7
	3	そこまで極端でなくても、たとえばライブラリのコードを呼び出す時に引数が適切でなかったりすると、ライブラリ内部で同様のことが起きるでしょう。	7
	3		7
	3	この種の例外を処理するコードを自分の手で書くのは賢明とは言えません。	7
	3	発生した例外を自分で捕まえずにトップレベル、アーキテクチャレベルまで通過させ、トップレベルの例外処理メカニズムに後の処理を委ねるのです。	7
	3	トップレベルの例外処理メカニズムは処理を依頼されると、システムを安全な状態に戻すための対処をします。	7
	3	具体的には、トランザクションのロールパック、ログ作成、管理者への警告、ユーザへの通知(管理者への警告より表現は穏やかになる)などを行います。	7
	3		7
	3	ライブラリ内で問題が発生した場合も同様のことが言えます。	7
